date,Central bank liquidity swaps,"Commercial paper held by Commercial Paper Funding Facility LLC, book value (Effective 2020-06-10, Through 2022-06-29)","Commercial paper held by Commercial Paper Funding Facility LLC, book value, Maturing within 15 days (Effective 2020-06-10, Through 2022-06-29)","Commercial paper held by Commercial Paper Funding Facility LLC, book value, Maturing within 16 days to 90 days (Effective 2020-06-10, Through 2022-06-29)","Commercial paper held by Commercial Paper Funding Facility LLC, book value, Maturing within 91 days to 1 year (Effective 2020-06-10, Through 2022-06-29)","Commercial paper held by Commercial Paper Funding Facility LLC, face value (Post 2020-04-14)","Commercial paper held by Commercial Paper Funding Facility LLC, face value, Maturing within 15 days (Post 2020-04-14)","Commercial paper held by Commercial Paper Funding Facility LLC, face value, Maturing within 16 days to 90 days (Post 2020-04-14)","Commercial paper held by Commercial Paper Funding Facility LLC, face value, Maturing within 91 days to 1 year (Post 2020-04-14)",Loan participations held by MS Facilities 2020 LLC (Main Street Lending Program) Maturing within 16 days to 90 days (Effective 2020-06-01),"Loan participations held by MS Facilities 2020 LLC (Main Street Lending Program), Book Value (Effective 2020-06-01)","Loan participations held by MS Facilities 2020 LLC (Main Street Lending Program), Maturing over 1 year to 5 years (Effective 2020-06-01)","Loan participations held by MS Facilities 2020 LLC (Main Street Lending Program), Maturing within 15 days (Effective 2020-06-01)","Loan participations held by MS Facilities 2020 LLC (Main Street Lending Program), Maturing within 91 days to 1 year (Effective 2020-06-01)",Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility (Through 2010-02-03),"Bank Term Funding Program, net","Credit extended to American International Group, Inc., Net","Money Market Mutual Fund Liquidity Facility (Post 2020-03-18, Through 2022-04-20)",Other credit extensions,Primary credit,Primary dealer and other broker-dealer credit (Through 2010-02-03),"Primary dealer credit facility (Post 2020-03-17, Through 2022-04-20)",Seasonal credit,Secondary credit,Term Asset-Backed Securities Loan Facility,"Loans held by TALF II LLC (Book Value), (Effective 2020-06-16)","Loans held by TALF II LLC (Book Value), Maturing over 1 year to 5 years (Effective 2020-06-16)","Loans held by TALF II LLC (Book Value), Maturing within 15 days (Effective 2020-06-16)","Loans held by TALF II LLC (Book Value), Maturing within 16 days to 90 days (Effective 2020-06-16)","Loans held by TALF II LLC (Book Value), Maturing within 91 days to 1 year (Effective 2020-06-16)",Payroll Protection Program Liquidity Facility,"Municipal notes held by Municipal Liquidity Facility LLC, Book  Value (Effective 2020-06-10)","Municipal notes held by Municipal Liquidity Facility LLC, Maturing over 1 year to 5 years (Effective 2020-06-10)","Municipal notes held by Municipal Liquidity Facility LLC, Maturing within 15 days (Effective 2020-06-10)","Municipal notes held by Municipal Liquidity Facility LLC, Maturing within 16 days to 90 days (Effective 2020-06-10)","Municipal notes held by Municipal Liquidity Facility LLC, Maturing within 91 days to 1 year (Effective 2020-06-10)","Net portfolio holdings of Commercial Paper Funding Facility II LLC (Post 2020-04-14, Through 2022-06-29)",Net portfolio holdings of Commercial Paper Funding Facility LLC,"Net portfolio holdings of Corporate Credit Facility LLC (Post 2020-05-13, Through 2022-12-28)",Net portfolio holdings of LLCs funded through the Money Market Investor Funding Facility,Net portfolio holdings of MS Facilities 2020 LLC (Main Street Lending Program) (Effective 2020-06-01),Net portfolio holdings of Municipal Liquidity Facility LLC (Effective 2020-05-26),Net portfolio holdings of TALF II LLC (Effective 2020-06-16),Term auction credit,Net portfolio holdings of Maiden Lane II LLC,Net portfolio holdings of Maiden Lane III LLC,Net portfolio holdings of Maiden Lane LLC,Net portfolio holdings of TALF LLC,Bank premises,Coin,Gold certificate account,Interdistrict settlement account,Items in process of collection,"Other Assets, Consolidated Table",Repurchase agreements,Special drawing rights certificate account,Preferred interests in AIA Aurora LLC and ALICO Holdings LLC,Federal agency debt securities,Mortgage-backed securities,Bills,Inflation compensation,"Notes and bonds, inflation-indexed","Notes and bonds, nominal"
2022-01-26,265,0,0,0,0,0,0,0,0,0,15332,15332,0,0,0,0,0,0,0,345,0,0,0,0,1291,1291,1291,0,0,0,30226,3358,2907,0,451,0,0,0,0,0,28945,7869,2602,0,0,0,0,0,1383,1244,11037,0,49,38974,0,5200,0,2347,2660820,326044,73463,381497,4935214
2022-02-02,264,0,0,0,0,0,0,0,0,0,15256,15256,0,0,0,0,0,0,0,268,0,0,0,0,1291,1291,1291,0,0,0,29361,3358,2907,0,451,0,0,0,0,0,29249,7870,2542,0,0,0,0,0,1372,1253,11037,0,50,40686,0,5200,0,2347,2660845,326044,73954,385089,4943022
2022-02-09,200,0,0,0,0,0,0,0,0,0,15137,15137,0,0,0,0,0,0,0,394,0,0,0,0,1286,1286,1286,0,0,0,28138,3358,2907,0,451,0,0,0,0,0,29258,7097,2542,0,0,0,0,0,1382,1252,11037,0,91,43975,0,5200,0,2347,2660851,326044,74306,385089,4946424
2022-02-16,214,0,0,0,0,0,0,0,0,0,15110,15110,0,0,0,0,0,0,0,1112,0,0,0,0,1286,1286,1286,0,0,0,27594,3358,2907,451,0,0,0,0,0,0,28980,7098,2542,0,0,0,0,0,1387,1271,11037,0,53,28472,0,5200,0,2347,2704613,326044,74659,385089,4952826
2022-02-23,211,0,0,0,0,0,0,0,0,0,15098,15098,0,0,0,0,0,0,0,1584,0,0,0,0,1286,1286,1286,0,0,0,26623,3358,2907,451,0,0,0,0,0,0,28988,7099,2543,0,0,0,0,0,1386,1282,11037,0,65,30629,0,5200,0,2347,2717867,326044,75216,386090,4954427
2022-03-02,225,0,0,0,0,0,0,0,0,0,15025,15025,0,0,0,0,0,0,0,1827,0,0,0,0,1275,1275,1275,0,0,0,26093,2907,2907,0,0,0,0,0,0,0,28996,7101,2526,0,0,0,0,0,1368,1283,11037,0,60,28137,1,5200,0,2347,2691358,326044,75742,388233,4959086
2022-03-09,293,0,0,0,0,0,0,0,0,0,14997,14997,0,0,0,0,0,0,0,2306,0,0,0,0,1275,1275,1275,0,0,0,25342,2907,2907,0,0,0,0,0,0,0,29005,6650,2526,0,0,0,0,0,1371,1283,11037,0,59,31425,1,5200,0,2347,2691361,326044,76624,388233,4962484
2022-03-16,284,0,0,0,0,0,0,0,0,0,14859,14859,0,0,0,0,0,0,0,2215,0,0,0,0,1275,1275,1275,0,0,0,24763,2907,2907,0,0,0,0,0,0,0,28847,6651,2526,0,0,0,0,0,1361,1284,11037,0,64,34130,1,5200,0,2347,2729931,326044,77505,388233,4966485
2022-03-23,309,0,0,0,0,0,0,0,0,0,14788,14788,0,0,0,0,0,0,0,599,0,0,0,0,1275,1275,1275,0,0,0,24140,2907,2907,0,0,0,0,0,0,0,28857,6652,2527,0,0,0,0,0,1293,1293,11037,0,54,36205,0,5200,0,2347,2738760,326044,78386,388233,4966485
2022-03-30,231,0,0,0,0,0,0,0,0,0,14715,14715,0,0,0,0,0,0,0,354,0,0,0,0,1264,1264,1264,0,0,0,23678,2907,2907,0,0,0,0,0,0,0,28866,6653,2527,0,0,0,0,0,1131,1295,11037,0,61,35648,1,5200,0,2347,2715250,326044,79267,388233,4966485
2022-04-06,366,0,0,0,0,0,0,0,0,0,14622,14622,0,0,0,0,0,0,0,379,0,0,0,0,1264,1264,1264,0,0,0,23115,2907,2907,0,0,0,0,0,0,0,28876,6654,2511,0,0,0,0,0,1110,1294,11037,0,56,36456,3,5200,0,2347,2715355,326044,80289,390840,4963879
2022-04-13,233,0,0,0,0,0,0,0,0,0,14547,14547,0,0,0,0,0,0,0,579,0,0,0,0,1264,1264,1264,0,0,0,22679,2907,2907,0,0,0,0,0,0,0,28886,6655,2512,0,0,0,0,0,1117,1290,11037,0,86,39773,1,5200,0,2347,2740185,326044,81292,390840,4963879
2022-04-20,237,0,0,0,0,0,0,0,0,0,14511,14511,0,0,0,0,0,0,0,2181,0,0,0,0,1250,1250,1250,0,0,0,22173,2907,2907,0,0,0,0,0,0,0,28476,6656,2512,0,0,0,0,0,1070,1284,11037,0,64,40530,0,5200,0,2347,2730687,326044,80667,380862,4975463
2022-04-27,214,0,0,0,0,0,0,0,0,0,14506,14506,0,0,0,0,0,0,0,2917,0,0,3,0,1160,1160,1160,0,0,0,21791,2907,2907,0,0,0,0,0,0,0,28486,6657,2513,0,0,0,0,0,621,1281,11037,0,75,40443,0,5200,0,2347,2715012,326044,81644,380862,4975463
2022-05-04,225,0,0,0,0,0,0,0,0,0,14451,14451,0,0,0,0,0,0,0,2606,0,0,0,0,1160,1160,1160,0,0,0,21299,2907,2907,0,0,0,0,0,0,0,28640,6659,2465,0,0,0,0,0,614,1285,11037,0,63,41656,1,5200,0,2347,2715020,326044,82861,380862,4975463
2022-05-11,222,0,0,0,0,0,0,0,0,0,14400,14400,0,0,0,0,0,0,0,834,0,0,2,0,1160,1160,1160,0,0,0,20929,2907,2907,0,0,0,0,0,0,0,28651,6660,2466,0,0,0,0,0,620,1284,11037,0,64,44942,0,5200,0,2347,2715021,326044,84256,380862,4975463
2022-05-18,219,0,0,0,0,0,0,0,0,0,14298,14298,0,0,0,0,0,0,0,856,0,0,4,0,1159,1159,1159,0,0,0,20537,2907,2907,0,0,0,0,0,0,0,28438,6661,2466,0,0,0,0,0,622,1275,11037,0,76,30729,0,5200,0,2347,2733823,326044,85652,380862,4975463
2022-05-25,209,0,0,0,0,0,0,0,0,0,14236,14236,0,0,0,0,0,0,0,913,0,0,2,0,1141,1141,1141,0,0,0,20204,2907,2907,0,0,0,0,0,0,0,26665,5535,2288,0,0,0,0,0,622,1268,11037,0,48,28971,0,5200,0,2347,2707446,326044,87048,380862,4975463
2022-06-01,183,0,0,0,0,0,0,0,0,0,14194,14194,0,0,0,0,0,0,0,870,0,0,2,0,1141,1141,1141,0,0,0,19792,2907,2907,0,0,0,0,0,0,0,26676,5536,2195,0,0,0,0,0,633,1260,11037,0,144,29651,0,5200,0,2347,2707446,326044,88410,382966,4973358
2022-06-08,183,0,0,0,0,0,0,0,0,0,14109,14109,0,0,0,0,0,0,0,1191,0,0,4,0,1141,1141,1141,0,0,0,19536,2907,2907,0,0,0,0,0,0,0,26687,5537,2196,0,0,0,0,0,615,1256,11037,0,65,32973,0,5200,0,2347,2707446,326044,89024,382966,4973358
2022-06-15,199,0,0,0,0,0,0,0,0,0,14081,14081,0,0,0,0,0,0,0,3706,0,0,3,0,1141,1141,1141,0,0,0,18949,2907,2907,0,0,0,0,0,0,0,26363,5538,2196,0,0,0,0,0,620,1253,11037,0,62,35535,0,5200,0,2347,2727567,326044,89638,382966,4964082
2022-06-22,197,0,0,0,0,0,0,0,0,0,14053,14053,0,0,0,0,0,0,0,3147,0,0,9,0,1139,1139,1139,0,0,0,18621,2907,2907,0,0,0,0,0,0,0,26374,5540,2197,0,0,0,0,0,618,1254,11037,0,87,37553,0,5200,0,2347,2728815,326044,90251,382966,4964082
2022-06-29,184,0,0,0,0,0,0,0,0,0,13856,13856,0,0,0,0,0,0,0,3604,0,0,16,0,1126,1126,1126,0,0,0,18082,2907,2907,0,0,0,0,0,0,0,26387,5541,2198,0,0,0,0,0,621,1248,11037,0,52,37028,1,5200,0,2347,2709328,326044,90865,382966,4964057
2022-07-06,347,0,0,0,0,0,0,0,0,0,13798,13798,0,0,0,0,0,0,0,1765,0,0,10,0,1126,1126,1126,0,0,0,17628,2907,2907,0,0,0,0,0,0,0,26401,5543,2179,0,0,0,0,0,610,1240,11037,0,99,38007,0,5200,0,2347,2709336,326044,92000,384342,4941958
2022-07-13,185,0,0,0,0,0,0,0,0,0,13730,13730,0,0,0,0,0,0,0,2570,0,0,11,0,1126,1126,1126,0,0,0,17201,2907,2907,0,0,0,0,0,0,0,26414,5544,2180,0,0,0,0,0,607,1252,11037,0,71,41353,2,5200,0,2347,2709337,326044,93184,384342,4941958
2022-07-20,195,0,0,0,0,0,0,0,0,0,13665,13665,0,0,0,0,0,0,0,3064,0,0,10,0,1107,1107,1040,0,0,66,16855,2907,2907,0,0,0,0,0,0,0,26038,5546,2181,0,0,0,0,0,609,1266,11037,0,65,41785,0,5200,0,2347,2726261,326044,91806,374719,4940459
2022-07-27,206,0,0,0,0,0,0,0,0,0,13643,13643,0,0,0,0,0,0,0,3710,0,0,12,0,1090,1090,1026,0,0,64,16456,2907,2907,0,0,0,0,0,0,0,26053,5547,2182,0,0,0,0,0,616,1276,11037,0,58,41249,1,5200,0,2347,2717379,326044,92959,374719,4940459
2022-08-03,213,0,0,0,0,0,0,0,0,0,13570,13570,0,0,0,0,0,0,0,2731,0,0,24,0,1090,1090,1026,0,0,64,16107,2907,2907,0,0,0,0,0,0,0,26138,5549,2157,0,0,0,0,0,600,1283,11037,0,53,42478,0,5200,0,2347,2717552,326044,94240,374719,4924116
2022-08-10,191,0,0,0,0,0,0,0,0,0,13487,13487,0,0,0,0,0,0,0,2934,0,0,36,0,1090,1090,1026,0,0,64,15785,2907,2907,0,0,0,0,0,0,0,26154,5551,2158,0,0,0,0,0,607,1295,11037,0,64,45836,0,5200,0,2347,2717568,326044,95692,374719,4924116
2022-08-17,189,0,0,0,0,0,0,0,0,0,13460,13460,0,0,0,0,0,0,0,2657,0,0,48,0,1090,1090,888,0,0,202,15469,2907,2907,0,0,0,0,0,0,0,25902,5552,2159,0,0,0,0,0,612,1300,11037,0,49,30230,0,5200,0,2347,2727473,326044,97145,374719,4901267
2022-08-24,166,0,0,0,0,0,0,0,0,0,13370,13370,0,0,0,0,0,0,0,3570,0,0,46,0,1090,1090,888,0,0,202,15188,2907,2907,0,0,0,0,0,0,0,25917,5554,2160,0,0,0,0,0,610,1297,11037,0,46,32484,0,5200,0,2347,2725906,326044,98598,374719,4901267
2022-08-31,171,0,0,0,0,0,0,0,0,0,13346,13346,0,0,0,0,0,0,0,5251,0,0,47,0,1076,1076,718,0,0,358,14969,2907,2907,0,0,0,0,0,0,0,25933,5556,2144,0,0,0,0,0,611,1282,11037,0,63,29102,0,5200,0,2347,2709288,326044,100118,375761,4893074
2022-09-07,197,0,0,0,0,0,0,0,0,0,13268,13268,0,0,0,0,0,0,0,3677,0,0,45,0,1076,1076,718,0,0,358,14744,2907,2907,0,0,0,0,0,0,0,25950,5558,2145,0,0,0,0,0,600,1257,11037,0,76,32490,5,5200,0,2347,2709291,321820,100105,375761,4893074
2022-09-14,203,0,0,0,0,0,0,0,0,0,13181,13181,0,0,0,0,0,0,0,6158,0,0,49,0,1076,1076,718,0,0,358,14399,2907,2907,0,0,0,0,0,0,0,25969,5559,2146,0,0,0,0,0,606,1244,11037,0,49,35667,0,5200,0,2347,2718526,318105,100091,375761,4893074
2022-09-21,273,0,0,0,0,0,0,0,0,0,13083,13083,0,0,0,0,0,0,0,6913,0,0,36,0,1076,1076,718,0,0,358,14175,2907,2907,0,0,0,0,0,0,0,25687,5561,2148,0,0,0,0,0,610,1238,11037,0,80,37157,0,5200,0,2347,2714887,314792,100078,375761,4883288
2022-09-28,216,0,0,0,0,0,0,0,0,0,13034,13034,0,0,0,0,0,0,0,6470,0,0,58,0,1058,1058,710,0,0,348,14030,2907,2907,0,0,0,0,0,0,0,25704,5563,2149,0,0,0,0,0,620,1222,11037,0,71,36525,1,5200,0,2347,2698158,312734,100065,375761,4883288
2022-10-05,300,0,0,0,0,0,0,0,0,0,12780,12780,0,0,0,0,0,0,0,7511,0,0,58,0,1058,1058,574,0,0,484,13847,2907,2907,0,0,0,0,0,0,0,25722,5565,2136,0,0,0,0,0,613,1216,11037,0,105,37458,0,5200,0,2347,2698158,308699,100034,375761,4849432
2022-10-12,3307,0,0,0,0,0,0,0,0,0,12713,12713,0,0,0,0,0,0,0,7669,0,0,42,0,1058,1058,574,0,0,484,12356,2907,2907,0,0,0,0,0,0,0,25742,5567,2137,0,0,0,0,0,626,1208,11037,0,128,40799,0,5200,0,2347,2698158,304652,99996,375761,4849432
2022-10-19,6482,0,0,0,0,0,0,0,0,0,12622,12622,0,0,0,0,0,0,0,5139,0,0,28,0,1058,1058,547,0,0,511,13546,2907,2907,0,0,0,0,0,0,0,25203,5570,2138,0,0,0,0,0,639,1205,11037,0,109,42619,10,5200,0,2347,2698651,301567,99958,375761,4834667
2022-10-26,11302,0,0,0,0,0,0,0,0,0,12539,12539,0,0,0,0,0,0,0,5585,0,0,28,0,1039,1039,538,0,0,501,13408,2907,2907,0,0,0,0,0,0,0,25225,5572,2140,0,0,0,0,0,659,1200,11037,0,98,40788,1,5200,0,2347,2678519,298315,99920,375761,4834742
2022-11-02,203,0,0,0,0,0,0,0,0,0,12341,12341,0,0,0,0,0,0,0,4407,0,0,8,0,1039,1039,251,0,0,788,13028,2907,2907,0,0,0,0,0,0,0,25637,5574,2103,0,0,0,0,0,638,1198,11037,0,108,41460,1,5200,0,2347,2678523,296059,99961,375761,4803184
2022-11-09,195,0,0,0,0,0,0,0,0,0,12294,12294,0,0,0,0,0,0,0,3734,0,0,19,0,1039,1039,251,0,0,788,12859,2907,2907,0,0,0,0,0,0,0,25659,5576,2105,0,0,0,0,0,637,1196,11037,0,108,44806,1,5200,0,2347,2678524,296059,100203,375786,4803184
2022-11-16,202,0,0,0,0,0,0,0,0,0,12274,12274,0,0,0,0,0,0,0,7851,0,0,19,0,1039,1039,251,0,0,788,12647,2907,2907,0,0,0,0,0,0,0,25191,5579,2106,0,0,0,0,0,611,1187,11037,0,113,30102,10,5200,0,2347,2676881,296059,100442,375786,4762764
2022-11-23,202,0,0,0,0,0,0,0,0,0,12182,12182,0,0,0,0,0,0,0,9140,0,0,19,0,1038,1038,251,0,0,787,12538,2907,2907,0,0,0,0,0,0,0,22775,5557,1995,0,0,0,0,0,606,1175,11037,0,108,32731,0,5200,0,2347,2672083,296059,100715,375786,4762764
2022-11-30,204,0,0,0,0,0,0,0,0,0,12155,12155,0,0,0,0,0,0,0,10085,0,0,11,0,1010,1010,243,0,0,768,12236,2907,2907,0,0,0,0,0,0,0,22795,5559,1978,0,0,0,0,0,474,1159,11037,0,111,29149,0,5200,0,2347,2658756,296059,100954,377416,4741553
2022-12-07,199,0,0,0,0,0,0,0,0,0,12096,12096,0,0,0,0,0,0,0,7158,0,0,0,0,1010,1010,37,0,0,974,12125,2907,2907,0,0,0,0,0,0,0,22815,5562,1980,0,0,0,0,0,474,1171,11037,0,94,32278,0,5200,0,2347,2658756,294133,101392,377416,4741553
2022-12-14,208,0,0,0,0,0,0,0,0,0,12009,12009,0,0,0,0,0,0,0,5897,0,0,0,0,1010,1010,37,0,0,974,11726,2907,2907,0,0,0,0,0,0,0,22835,5564,1981,0,0,0,0,0,489,1181,11037,0,89,35733,3,5200,0,2347,2658633,292954,101831,377416,4741553
2022-12-21,210,0,0,0,0,0,0,0,0,0,11940,11940,0,0,0,0,0,0,0,4571,0,0,4,0,1010,1010,0,0,0,1010,11634,2907,0,0,0,2907,0,0,0,0,22596,5566,1983,0,0,0,0,0,490,1189,11037,0,93,37142,0,5200,0,2347,2653222,291827,102269,377416,4729518
2022-12-28,412,0,0,0,0,0,0,0,0,0,11893,11893,0,0,0,0,0,0,0,4638,0,0,19,0,996,996,0,0,0,996,11472,2907,0,0,0,2907,0,0,0,0,22617,5569,1984,0,0,0,0,0,473,1195,11037,0,100,36579,0,5200,0,2347,2641402,291192,102707,377416,4729518
2023-01-04,412,0,0,0,0,0,0,0,0,0,11743,11743,0,0,0,0,0,0,0,3932,0,0,0,0,996,996,0,0,0,996,11424,2907,0,0,0,2907,0,0,0,0,22638,5571,1957,0,0,0,0,0,461,1190,11037,0,112,37406,1,5200,0,2347,2641402,289338,102833,377416,4688163
2023-01-11,191,0,0,0,0,0,0,0,0,0,11693,11693,0,0,0,0,0,0,0,3860,0,0,0,0,996,996,0,0,0,996,11347,2907,0,0,0,2907,0,0,0,0,22659,5574,1958,0,0,0,0,0,468,1216,11037,0,61,40742,0,5200,0,2347,2641402,288199,102723,377416,4688088
2023-01-18,198,0,0,0,0,0,0,0,0,0,11664,11664,0,0,0,0,0,0,0,4603,0,0,0,5,996,996,0,0,0,996,11270,2907,0,0,0,2907,0,0,0,0,22270,5576,1960,0,0,0,0,0,476,1235,11037,0,85,42320,1,5200,0,2347,2639940,287231,101906,374979,4672607
2023-01-25,387,0,0,0,0,0,0,0,0,0,11602,11602,0,0,0,0,0,0,0,5106,0,0,0,0,959,959,0,0,0,959,11183,2907,0,0,0,2907,0,0,0,0,22291,5579,1961,0,0,0,0,0,487,1252,11037,0,52,40548,0,5200,0,2347,2624735,286200,101797,374979,4672607
2023-02-01,427,0,0,0,0,0,0,0,0,0,11578,11578,0,0,0,0,0,0,0,4700,0,0,0,0,959,959,0,0,0,959,11070,2907,0,0,0,2907,0,0,0,0,22598,5581,1948,0,0,0,0,0,469,1269,11037,0,56,42682,11,5200,0,2347,2624735,285021,101651,374979,4635737
2023-02-08,438,0,0,0,0,0,0,0,0,0,11530,11530,0,0,0,0,0,0,0,4486,0,0,0,0,959,959,0,0,0,959,10990,2907,0,0,0,2907,0,0,0,0,22622,5584,1950,0,0,0,0,0,473,1287,11037,0,53,45993,1,5200,0,2347,2624735,285021,101285,374979,4635737
2023-02-15,391,0,0,0,0,0,0,0,0,0,11514,11514,0,0,0,0,0,0,0,4778,0,0,0,0,959,959,0,0,0,959,10895,2907,0,0,0,2907,0,0,0,0,22383,5586,1951,0,0,0,0,0,485,1293,11037,0,51,30198,0,5200,0,2347,2623512,285021,100920,374979,4603687
2023-02-22,393,0,0,0,0,0,0,0,0,0,11463,11463,0,0,0,0,0,0,0,4558,0,0,0,0,959,959,0,0,0,959,10805,2907,0,0,0,2907,0,0,0,0,22386,5589,1953,0,0,0,0,0,487,1302,11037,0,55,32340,0,5200,0,2347,2620248,285021,100554,374979,4603737
2023-03-01,419,0,0,0,0,0,0,0,0,0,11418,11418,0,0,0,0,0,0,0,4362,0,0,0,0,936,936,0,0,0,936,10705,2907,0,0,0,2907,0,0,0,0,22408,5592,1939,0,0,0,0,0,469,1306,11037,0,63,29593,0,5200,0,2347,2610040,285021,100360,377024,4573742
2023-03-08,411,0,0,0,0,0,0,0,0,0,11360,11360,0,0,0,0,0,0,0,4581,0,0,0,0,936,936,0,0,0,936,10628,2907,0,0,0,2907,0,0,0,0,22431,5594,1941,0,0,0,0,0,470,1309,11037,0,45,32907,0,5200,0,2347,2610040,283960,101222,377024,4573742
2023-03-15,472,0,0,0,0,0,0,0,0,0,11323,11323,0,0,0,11943,0,0,142800,152853,0,0,4,0,936,936,0,0,0,936,10549,2907,0,0,0,2907,0,0,0,0,22261,5597,1942,0,0,0,0,0,470,1305,11037,0,57,35651,0,5200,0,2347,2608741,283187,102083,377024,4566632
2023-03-22,587,0,0,0,0,0,0,0,0,0,11300,11300,0,0,0,53669,0,0,179800,110248,0,0,4,0,936,936,0,0,0,936,10469,2907,0,0,0,2907,0,0,0,0,22282,5599,1944,0,0,0,0,0,475,1285,11037,0,52,37692,60000,5200,0,2347,2605235,282374,102945,377024,4566632
2023-03-29,585,0,0,0,0,0,0,0,0,0,11255,11255,0,0,0,64403,0,0,180100,88157,0,0,3,0,927,927,0,0,0,927,10005,2907,0,0,0,2907,0,0,0,0,22304,5602,1946,0,0,0,0,0,474,1289,11037,0,50,37376,55000,5200,0,2347,2594480,281840,103806,377024,4566632
2023-04-05,478,0,0,0,0,0,0,0,0,0,11209,11209,0,0,0,79021,0,0,174609,69705,0,0,0,0,927,927,0,0,0,927,9115,2907,0,0,0,2907,0,0,0,0,22326,5604,1923,0,0,0,0,0,453,1298,11037,0,54,38479,40000,5200,0,2347,2594480,280966,104500,377024,4517796
2023-04-12,484,0,0,0,0,0,0,0,0,0,11114,11114,0,0,0,71837,0,0,172615,67633,0,0,1,0,927,927,0,0,0,927,9000,2907,0,0,0,2907,0,0,0,0,22351,5607,1925,0,0,0,0,0,453,1309,11037,0,58,42082,30000,5200,0,2347,2594480,280966,105127,377024,4517796
2023-04-19,480,0,0,0,0,0,0,0,0,0,11088,11088,0,0,0,73982,0,0,172615,69925,0,0,3,0,927,927,0,0,57,870,8933,2907,0,0,0,2907,0,0,0,0,22154,5610,1927,0,0,0,0,0,454,1309,11037,0,52,44308,20000,5200,0,2347,2593042,280966,103330,365411,4515362
2023-04-26,418,0,0,0,0,0,0,0,0,0,11063,11063,0,0,0,81327,0,0,170370,73855,0,0,5,0,911,911,0,0,55,855,8573,2907,0,0,0,2907,0,0,0,0,22179,5613,1929,0,0,0,0,0,453,1301,11037,0,52,42764,0,5200,0,2347,2575776,280966,103939,365411,4515412
2023-05-03,410,0,0,0,0,0,0,0,0,0,10997,10997,0,0,0,75778,0,0,228217,5345,0,0,4,0,900,900,0,0,55,845,8493,2907,0,0,0,2907,0,0,0,0,22237,5615,1898,0,0,0,0,0,441,1291,11037,0,60,43934,0,5200,0,2347,2575780,280966,104437,365411,4471870
2023-05-10,422,0,0,0,0,0,0,0,0,0,10940,10940,0,0,0,83101,0,0,212531,9323,0,0,5,0,879,879,0,0,55,824,8400,2907,0,0,0,2907,0,0,0,0,22260,5618,1900,0,0,0,0,0,447,1295,11037,0,88,47463,25,5200,0,2347,2575780,281041,104799,365436,4471870
2023-05-17,410,0,0,0,0,0,0,0,0,0,10783,10783,0,0,0,87006,0,0,208498,9048,0,0,6,0,879,879,0,0,173,706,8281,2907,0,0,0,2907,0,0,0,0,22002,5621,1902,0,0,0,0,0,450,1303,11037,0,48,33054,6,5200,0,2347,2574428,281041,105150,365436,4442983
2023-05-24,391,0,0,0,0,0,0,0,0,0,10725,10725,0,0,0,91907,0,0,192620,4211,0,0,7,0,879,879,0,0,173,706,8116,2907,0,0,0,2907,0,0,0,0,20257,5579,1752,0,0,0,0,0,456,1290,11037,0,34,35283,30,5200,0,2347,2570425,281041,105501,365436,4442983
2023-05-31,392,0,0,0,0,0,0,0,0,0,10672,10672,0,0,0,93615,0,0,188092,3971,0,0,5,0,804,804,0,0,287,518,7961,2907,0,0,0,2907,0,0,0,0,20279,5582,1708,0,0,0,0,0,468,1281,11037,0,58,32143,0,5200,0,2347,2558236,281041,105889,368253,4409053
2023-06-07,343,0,0,0,0,0,0,0,0,0,10632,10632,0,0,0,100161,0,0,185162,3167,0,0,17,0,804,804,0,0,287,518,7889,2907,0,0,0,2907,0,0,0,0,20301,5584,1710,0,0,0,0,0,447,1305,11037,0,65,35684,0,5200,0,2347,2558236,278066,106449,368253,4409053
2023-06-14,337,0,0,0,0,0,0,0,0,0,10566,10566,0,0,0,101969,0,0,180468,3618,0,0,24,0,804,804,0,0,287,518,7733,2907,0,0,0,2907,0,0,0,0,20324,5587,1712,0,0,0,0,0,456,1317,11037,0,56,39059,0,5200,0,2347,2558172,275936,107009,368253,4409053
2023-06-21,289,0,0,0,0,0,0,0,0,0,10515,10515,0,0,0,102735,0,0,172342,3208,0,0,27,0,804,804,0,0,287,518,7622,2907,0,0,0,2907,0,0,0,0,19928,5590,1713,0,0,0,0,0,461,1330,11037,0,62,41183,2,5200,0,2347,2553350,272967,107568,368253,4396923
2023-06-28,310,0,0,0,0,0,0,0,0,0,10449,10449,0,0,0,103081,0,0,168293,3209,0,0,24,0,794,794,0,0,280,514,7419,2907,0,0,0,2907,0,0,0,0,19949,5593,1715,0,0,0,0,0,463,1336,11037,0,50,40560,0,5200,0,2347,2538138,271803,108126,368228,4396923
2023-07-05,219,0,0,0,0,0,0,0,0,0,10386,10386,0,0,0,101959,0,0,164775,3356,0,0,23,0,794,794,0,50,287,457,7218,2907,0,0,0,2907,0,0,0,0,19969,5595,1639,0,0,0,0,0,447,1323,11037,0,69,41951,0,5200,0,2347,2538138,268928,108479,368228,4360825
2023-07-12,243,0,0,0,0,0,0,0,0,0,10361,10361,0,0,0,102305,0,0,162438,2692,0,0,31,0,794,794,0,50,287,457,6898,2907,0,0,0,2907,0,0,0,0,19992,5598,1641,0,0,0,0,0,450,1347,11037,0,65,45431,3,5200,0,2347,2538138,266544,108750,368228,4360825
